,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,Variation Margin, 
Index/Tranches, ,Fixed Receive Rate, , ,MaturityDate, , ,NotionalAmount (3), ,  ,MarketValue (4), , ,UnrealizedAppreciation, , ,Asset, , ,Liability, 
" CDX.IG-27 5-Year
Index", , ,1.000,% , , ,12/20/2021, , ,$,"  22,300", ,  ,$,  346, , ,$,  131, , ,$,  6, , ,$,  0, 
, ,,,, ,,,, ,,,,  ,  ,  , , ,  ,  , , ,  ,  , , ,  ,  , 
