,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , , ,Variation Margin, 
Index/Tranches, ,FixedReceive Rate, , ,MaturityDate, , ,NotionalAmount (3), ,  ,MarketValue (4), , ,Unrealized(Depreciation), , ,Asset, , ,Liability, 
 CDX.HY-27 5-Year Index, , ,5.000,% , , ,12/20/2021, , ,$,"  469,700", ,  ,$,"  (29,970",) , ,$,"  (6,964",) , ,$,  0, , ,$,  (576,) 
, ,,,, ,,,, ,,,,  ,  ,  , , ,  ,  , , ,  ,  , , ,  ,  , 
